HomeTeam,AwayTeam,Full Time Home Team Goals,Full Time Away Team Goals,Full Time Result,Half Time Home Team Goals,Half Time Away Team Goals,Half Time Result,Home Team Shots,Away Team Shots,Home Team Shots on Target,Away Team Shots on Target,Home Team Fouls Committed,Away Team Fouls Committed,Home Team Corners,Away Team Corners,Home Team Yellow Cards,Away Team Yellow Cards,Home Team Red Cards,Away Team Red Cards,Year,Month,Day,home_wins,home_losses,home_draws,half_home_wins,half_home_losses,half_home_draws,Matches Played_x,total_wins_x,total_losses_x,total_draws_x,% wins_x,% losses_x,% draws_x,half_total_wins_x,half_total_losses_x,half_total_draws_x,% half wins_x,% half losses_x,% half draws_x,Total Full Time Home Team Goals,Full Time Home Team Goals mean,Total Half Time Home Team Goals,Half Time Home Team Goals mean,Total Home Team Shots,Home Team Shots mean,Total Home Team Shots on Target,Home Team Shots on Target mean,Total Home Team Fouls Committed,Home Team Fouls Committed mean,Total Home Team Corners,Home Team Corners mean,Total Home Team Yellow Cards,Home Team Yellow Cards mean,Total Home Team Red Cards,Home Team Red Cards mean,away_wins,away_losses,away_draws,half_away_wins,half_away_losses,half_away_draws,Matches Played_y,total_wins_y,total_losses_y,total_draws_y,% wins_y,% losses_y,% draws_y,half_total_wins_y,half_total_losses_y,half_total_draws_y,% half wins_y,% half losses_y,% half draws_y,Total Full Time Away Team Goals,Full Time Away Team Goals mean,Total Half Time Away Team Goals,Half Time Away Team Goals mean,Total Away Team Shots,Away Team Shots mean,Total Away Team Shots on Target,Away Team Shots on Target mean,Total Away Team Fouls Committed,Away Team Fouls Committed mean,Total Away Team Corners,Away Team Corners mean,Total Away Team Yellow Cards,Away Team Yellow Cards mean,Total Away Team Red Cards,Away Team Red Cards mean
Bastia,Evian Thonon Gaillard,1,2,A,1.0,0.0,H,10.0,8.0,3.0,4.0,18.0,13.0,10.0,2.0,4.0,3.0,0.0,0.0,2014,12,03,43,25,26,29.0,17.0,48.0,189,59,83,47,31.21693121693122,43.91534391534392,24.867724867724867,42.0,59.0,88.0,22.22222222222222,31.21693121693122,46.560846560846564,118.0,1.2553191489361701,55.0,0.5851063829787234,992.0,10.553191489361701,368.0,3.9148936170212765,1312.0,13.957446808510639,449.0,4.776595744680851,183.0,1.946808510638298,18.0,0.19148936170212766,16,41,19,14.0,30.0,32.0,152,45,71,36,29.605263157894736,46.71052631578947,23.68421052631579,40.0,49.0,63.0,26.31578947368421,32.23684210526316,41.44736842105263,75.0,0.9868421052631579,37.0,0.4868421052631579,668.0,8.789473684210526,237.0,3.1184210526315788,1139.0,14.986842105263158,284.0,3.736842105263158,153.0,2.013157894736842,11.0,0.14473684210526316
Nantes,Evian Thonon Gaillard,3,0,H,2.0,0.0,H,7.0,11.0,4.0,2.0,11.0,13.0,6.0,4.0,1.0,2.0,0.0,0.0,2013,10,05,48,38,28,32.0,27.0,55.0,228,77,89,62,33.771929824561404,39.03508771929825,27.19298245614035,60.0,61.0,107.0,26.31578947368421,26.75438596491228,46.92982456140351,127.0,1.1140350877192982,53.0,0.4649122807017544,1503.0,13.18421052631579,465.0,4.078947368421052,1545.0,13.552631578947368,601.0,5.271929824561403,185.0,1.6228070175438596,13.0,0.11403508771929824,16,41,19,14.0,30.0,32.0,152,45,71,36,29.605263157894736,46.71052631578947,23.68421052631579,40.0,49.0,63.0,26.31578947368421,32.23684210526316,41.44736842105263,75.0,0.9868421052631579,37.0,0.4868421052631579,668.0,8.789473684210526,237.0,3.1184210526315788,1139.0,14.986842105263158,284.0,3.736842105263158,153.0,2.013157894736842,11.0,0.14473684210526316
Nantes,Evian Thonon Gaillard,2,1,H,1.0,0.0,H,10.0,12.0,4.0,4.0,9.0,14.0,2.0,3.0,2.0,4.0,0.0,0.0,2015,03,14,48,38,28,32.0,27.0,55.0,228,77,89,62,33.771929824561404,39.03508771929825,27.19298245614035,60.0,61.0,107.0,26.31578947368421,26.75438596491228,46.92982456140351,127.0,1.1140350877192982,53.0,0.4649122807017544,1503.0,13.18421052631579,465.0,4.078947368421052,1545.0,13.552631578947368,601.0,5.271929824561403,185.0,1.6228070175438596,13.0,0.11403508771929824,16,41,19,14.0,30.0,32.0,152,45,71,36,29.605263157894736,46.71052631578947,23.68421052631579,40.0,49.0,63.0,26.31578947368421,32.23684210526316,41.44736842105263,75.0,0.9868421052631579,37.0,0.4868421052631579,668.0,8.789473684210526,237.0,3.1184210526315788,1139.0,14.986842105263158,284.0,3.736842105263158,153.0,2.013157894736842,11.0,0.14473684210526316
Guingamp,Evian Thonon Gaillard,0,1,A,0.0,0.0,D,15.0,3.0,5.0,2.0,17.0,13.0,8.0,1.0,3.0,4.0,0.0,0.0,2014,03,08,46,39,29,30.0,26.0,58.0,228,68,105,55,29.82456140350877,46.05263157894737,24.12280701754386,46.0,70.0,112.0,20.17543859649123,30.70175438596491,49.12280701754386,149.0,1.3070175438596492,59.0,0.5175438596491229,1389.0,12.18421052631579,455.0,3.991228070175439,1511.0,13.25438596491228,653.0,5.728070175438597,163.0,1.4298245614035088,15.0,0.13157894736842105,16,41,19,14.0,30.0,32.0,152,45,71,36,29.605263157894736,46.71052631578947,23.68421052631579,40.0,49.0,63.0,26.31578947368421,32.23684210526316,41.44736842105263,75.0,0.9868421052631579,37.0,0.4868421052631579,668.0,8.789473684210526,237.0,3.1184210526315788,1139.0,14.986842105263158,284.0,3.736842105263158,153.0,2.013157894736842,11.0,0.14473684210526316
Guingamp,Evian Thonon Gaillard,1,1,D,1.0,0.0,H,11.0,7.0,6.0,3.0,8.0,15.0,5.0,0.0,1.0,2.0,0.0,0.0,2015,04,18,46,39,29,30.0,26.0,58.0,228,68,105,55,29.82456140350877,46.05263157894737,24.12280701754386,46.0,70.0,112.0,20.17543859649123,30.70175438596491,49.12280701754386,149.0,1.3070175438596492,59.0,0.5175438596491229,1389.0,12.18421052631579,455.0,3.991228070175439,1511.0,13.25438596491228,653.0,5.728070175438597,163.0,1.4298245614035088,15.0,0.13157894736842105,16,41,19,14.0,30.0,32.0,152,45,71,36,29.605263157894736,46.71052631578947,23.68421052631579,40.0,49.0,63.0,26.31578947368421,32.23684210526316,41.44736842105263,75.0,0.9868421052631579,37.0,0.4868421052631579,668.0,8.789473684210526,237.0,3.1184210526315788,1139.0,14.986842105263158,284.0,3.736842105263158,153.0,2.013157894736842,11.0,0.14473684210526316
Metz,Evian Thonon Gaillard,1,2,A,1.0,1.0,D,13.0,5.0,5.0,2.0,13.0,9.0,3.0,8.0,3.0,1.0,0.0,0.0,2015,02,28,16,26,15,12.0,18.0,27.0,114,24,63,27,21.05263157894737,55.26315789473684,23.68421052631579,20.0,45.0,49.0,17.54385964912281,39.473684210526315,42.98245614035088,69.0,1.2105263157894737,26.0,0.45614035087719296,710.0,12.456140350877194,253.0,4.43859649122807,778.0,13.649122807017545,264.0,4.631578947368421,104.0,1.8245614035087718,4.0,0.07017543859649122,16,41,19,14.0,30.0,32.0,152,45,71,36,29.605263157894736,46.71052631578947,23.68421052631579,40.0,49.0,63.0,26.31578947368421,32.23684210526316,41.44736842105263,75.0,0.9868421052631579,37.0,0.4868421052631579,668.0,8.789473684210526,237.0,3.1184210526315788,1139.0,14.986842105263158,284.0,3.736842105263158,153.0,2.013157894736842,11.0,0.14473684210526316
Grenoble,Auxerre,5,0,H,4.0,0.0,H,13.0,5.0,6.0,3.0,17.0,9.0,4.0,4.0,3.0,1.0,0.0,0.0,2010,02,06,4,10,5,5.0,7.0,7.0,38,5,25,8,13.157894736842104,65.78947368421052,21.05263157894737,7.0,19.0,12.0,18.42105263157895,50.0,31.57894736842105,24.0,1.263157894736842,12.0,0.631578947368421,256.0,13.473684210526315,85.0,4.473684210526316,261.0,13.736842105263158,96.0,5.052631578947368,27.0,1.4210526315789473,4.0,0.21052631578947367,14,21,22,11.0,18.0,28.0,114,37,34,43,32.45614035087719,29.82456140350877,37.719298245614034,29.0,32.0,53.0,25.43859649122807,28.07017543859649,46.49122807017544,53.0,0.9298245614035088,21.0,0.3684210526315789,550.0,9.649122807017545,189.0,3.3157894736842106,853.0,14.964912280701755,204.0,3.5789473684210527,108.0,1.894736842105263,6.0,0.10526315789473684
Le Mans,Auxerre,0,1,A,0.0,0.0,D,10.0,9.0,2.0,3.0,23.0,15.0,1.0,1.0,3.0,1.0,0.0,0.0,2009,11,07,6,7,6,6.0,5.0,8.0,38,8,22,8,21.05263157894737,57.89473684210526,21.05263157894737,8.0,15.0,15.0,21.05263157894737,39.473684210526315,39.473684210526315,22.0,1.1578947368421053,11.0,0.5789473684210527,231.0,12.157894736842104,84.0,4.421052631578948,324.0,17.05263157894737,89.0,4.684210526315789,41.0,2.1578947368421053,4.0,0.21052631578947367,14,21,22,11.0,18.0,28.0,114,37,34,43,32.45614035087719,29.82456140350877,37.719298245614034,29.0,32.0,53.0,25.43859649122807,28.07017543859649,46.49122807017544,53.0,0.9298245614035088,21.0,0.3684210526315789,550.0,9.649122807017545,189.0,3.3157894736842106,853.0,14.964912280701755,204.0,3.5789473684210527,108.0,1.894736842105263,6.0,0.10526315789473684
Monaco,Auxerre,0,0,D,0.0,0.0,D,9.0,12.0,1.0,1.0,18.0,12.0,5.0,2.0,1.0,1.0,0.0,0.0,2010,03,29,82,25,45,67.0,30.0,55.0,304,146,70,88,48.026315789473685,23.026315789473685,28.94736842105263,116.0,72.0,116.0,38.1578947368421,23.68421052631579,38.1578947368421,256.0,1.6842105263157894,114.0,0.75,1998.0,13.144736842105264,712.0,4.684210526315789,2167.0,14.256578947368421,888.0,5.842105263157895,275.0,1.8092105263157894,16.0,0.10526315789473684,14,21,22,11.0,18.0,28.0,114,37,34,43,32.45614035087719,29.82456140350877,37.719298245614034,29.0,32.0,53.0,25.43859649122807,28.07017543859649,46.49122807017544,53.0,0.9298245614035088,21.0,0.3684210526315789,550.0,9.649122807017545,189.0,3.3157894736842106,853.0,14.964912280701755,204.0,3.5789473684210527,108.0,1.894736842105263,6.0,0.10526315789473684
Monaco,Auxerre,2,0,H,0.0,0.0,D,20.0,11.0,5.0,1.0,16.0,11.0,10.0,5.0,0.0,0.0,0.0,0.0,2010,08,29,82,25,45,67.0,30.0,55.0,304,146,70,88,48.026315789473685,23.026315789473685,28.94736842105263,116.0,72.0,116.0,38.1578947368421,23.68421052631579,38.1578947368421,256.0,1.6842105263157894,114.0,0.75,1998.0,13.144736842105264,712.0,4.684210526315789,2167.0,14.256578947368421,888.0,5.842105263157895,275.0,1.8092105263157894,16.0,0.10526315789473684,14,21,22,11.0,18.0,28.0,114,37,34,43,32.45614035087719,29.82456140350877,37.719298245614034,29.0,32.0,53.0,25.43859649122807,28.07017543859649,46.49122807017544,53.0,0.9298245614035088,21.0,0.3684210526315789,550.0,9.649122807017545,189.0,3.3157894736842106,853.0,14.964912280701755,204.0,3.5789473684210527,108.0,1.894736842105263,6.0,0.10526315789473684
Montpellier,Auxerre,1,1,D,0.0,1.0,A,15.0,10.0,4.0,4.0,18.0,15.0,4.0,4.0,2.0,1.0,0.0,1.0,2010,03,13,92,49,49,52.0,45.0,93.0,380,146,126,108,38.421052631578945,33.1578947368421,28.42105263157895,95.0,104.0,181.0,25.0,27.36842105263158,47.63157894736842,272.0,1.431578947368421,100.0,0.5263157894736842,2641.0,13.9,896.0,4.71578947368421,2719.0,14.310526315789474,968.0,5.094736842105263,308.0,1.6210526315789473,19.0,0.1,14,21,22,11.0,18.0,28.0,114,37,34,43,32.45614035087719,29.82456140350877,37.719298245614034,29.0,32.0,53.0,25.43859649122807,28.07017543859649,46.49122807017544,53.0,0.9298245614035088,21.0,0.3684210526315789,550.0,9.649122807017545,189.0,3.3157894736842106,853.0,14.964912280701755,204.0,3.5789473684210527,108.0,1.894736842105263,6.0,0.10526315789473684
Montpellier,Auxerre,1,1,D,0.0,0.0,D,12.0,9.0,4.0,3.0,16.0,21.0,2.0,1.0,3.0,1.0,0.0,0.0,2010,12,18,92,49,49,52.0,45.0,93.0,380,146,126,108,38.421052631578945,33.1578947368421,28.42105263157895,95.0,104.0,181.0,25.0,27.36842105263158,47.63157894736842,272.0,1.431578947368421,100.0,0.5263157894736842,2641.0,13.9,896.0,4.71578947368421,2719.0,14.310526315789474,968.0,5.094736842105263,308.0,1.6210526315789473,19.0,0.1,14,21,22,11.0,18.0,28.0,114,37,34,43,32.45614035087719,29.82456140350877,37.719298245614034,29.0,32.0,53.0,25.43859649122807,28.07017543859649,46.49122807017544,53.0,0.9298245614035088,21.0,0.3684210526315789,550.0,9.649122807017545,189.0,3.3157894736842106,853.0,14.964912280701755,204.0,3.5789473684210527,108.0,1.894736842105263,6.0,0.10526315789473684
Montpellier,Auxerre,3,1,H,1.0,1.0,D,13.0,18.0,4.0,8.0,16.0,22.0,4.0,5.0,0.0,1.0,0.0,0.0,2011,08,06,92,49,49,52.0,45.0,93.0,380,146,126,108,38.421052631578945,33.1578947368421,28.42105263157895,95.0,104.0,181.0,25.0,27.36842105263158,47.63157894736842,272.0,1.431578947368421,100.0,0.5263157894736842,2641.0,13.9,896.0,4.71578947368421,2719.0,14.310526315789474,968.0,5.094736842105263,308.0,1.6210526315789473,19.0,0.1,14,21,22,11.0,18.0,28.0,114,37,34,43,32.45614035087719,29.82456140350877,37.719298245614034,29.0,32.0,53.0,25.43859649122807,28.07017543859649,46.49122807017544,53.0,0.9298245614035088,21.0,0.3684210526315789,550.0,9.649122807017545,189.0,3.3157894736842106,853.0,14.964912280701755,204.0,3.5789473684210527,108.0,1.894736842105263,6.0,0.10526315789473684
Rennes,Auxerre,0,1,A,0.0,1.0,A,10.0,12.0,3.0,5.0,17.0,15.0,6.0,1.0,4.0,5.0,1.0,0.0,2009,10,03,78,52,60,64.0,41.0,85.0,380,137,131,112,36.05263157894737,34.473684210526315,29.473684210526315,107.0,101.0,172.0,28.157894736842106,26.57894736842105,45.26315789473684,251.0,1.3210526315789475,113.0,0.5947368421052631,2479.0,13.047368421052632,849.0,4.468421052631579,2420.0,12.736842105263158,969.0,5.1,290.0,1.5263157894736843,15.0,0.07894736842105263,14,21,22,11.0,18.0,28.0,114,37,34,43,32.45614035087719,29.82456140350877,37.719298245614034,29.0,32.0,53.0,25.43859649122807,28.07017543859649,46.49122807017544,53.0,0.9298245614035088,21.0,0.3684210526315789,550.0,9.649122807017545,189.0,3.3157894736842106,853.0,14.964912280701755,204.0,3.5789473684210527,108.0,1.894736842105263,6.0,0.10526315789473684
Rennes,Auxerre,0,0,D,0.0,0.0,D,8.0,4.0,0.0,2.0,13.0,11.0,2.0,3.0,3.0,3.0,0.0,0.0,2011,04,02,78,52,60,64.0,41.0,85.0,380,137,131,112,36.05263157894737,34.473684210526315,29.473684210526315,107.0,101.0,172.0,28.157894736842106,26.57894736842105,45.26315789473684,251.0,1.3210526315789475,113.0,0.5947368421052631,2479.0,13.047368421052632,849.0,4.468421052631579,2420.0,12.736842105263158,969.0,5.1,290.0,1.5263157894736843,15.0,0.07894736842105263,14,21,22,11.0,18.0,28.0,114,37,34,43,32.45614035087719,29.82456140350877,37.719298245614034,29.0,32.0,53.0,25.43859649122807,28.07017543859649,46.49122807017544,53.0,0.9298245614035088,21.0,0.3684210526315789,550.0,9.649122807017545,189.0,3.3157894736842106,853.0,14.964912280701755,204.0,3.5789473684210527,108.0,1.894736842105263,6.0,0.10526315789473684
Rennes,Auxerre,1,1,D,0.0,1.0,A,31.0,5.0,7.0,1.0,8.0,17.0,9.0,1.0,1.0,5.0,0.0,0.0,2012,03,11,78,52,60,64.0,41.0,85.0,380,137,131,112,36.05263157894737,34.473684210526315,29.473684210526315,107.0,101.0,172.0,28.157894736842106,26.57894736842105,45.26315789473684,251.0,1.3210526315789475,113.0,0.5947368421052631,2479.0,13.047368421052632,849.0,4.468421052631579,2420.0,12.736842105263158,969.0,5.1,290.0,1.5263157894736843,15.0,0.07894736842105263,14,21,22,11.0,18.0,28.0,114,37,34,43,32.45614035087719,29.82456140350877,37.719298245614034,29.0,32.0,53.0,25.43859649122807,28.07017543859649,46.49122807017544,53.0,0.9298245614035088,21.0,0.3684210526315789,550.0,9.649122807017545,189.0,3.3157894736842106,853.0,14.964912280701755,204.0,3.5789473684210527,108.0,1.894736842105263,6.0,0.10526315789473684
St Etienne,Auxerre,1,1,D,1.0,0.0,H,16.0,13.0,4.0,4.0,15.0,12.0,7.0,4.0,2.0,2.0,0.0,0.0,2009,09,19,94,42,54,61.0,42.0,87.0,380,156,116,108,41.05263157894737,30.526315789473685,28.42105263157895,110.0,94.0,176.0,28.94736842105263,24.736842105263158,46.31578947368421,288.0,1.5157894736842106,112.0,0.5894736842105263,2677.0,14.089473684210526,917.0,4.826315789473684,2562.0,13.48421052631579,1164.0,6.126315789473685,291.0,1.5315789473684212,17.0,0.08947368421052632,14,21,22,11.0,18.0,28.0,114,37,34,43,32.45614035087719,29.82456140350877,37.719298245614034,29.0,32.0,53.0,25.43859649122807,28.07017543859649,46.49122807017544,53.0,0.9298245614035088,21.0,0.3684210526315789,550.0,9.649122807017545,189.0,3.3157894736842106,853.0,14.964912280701755,204.0,3.5789473684210527,108.0,1.894736842105263,6.0,0.10526315789473684
St Etienne,Auxerre,1,1,D,0.0,1.0,A,13.0,13.0,1.0,4.0,20.0,17.0,6.0,3.0,1.0,1.0,0.0,0.0,2010,11,20,94,42,54,61.0,42.0,87.0,380,156,116,108,41.05263157894737,30.526315789473685,28.42105263157895,110.0,94.0,176.0,28.94736842105263,24.736842105263158,46.31578947368421,288.0,1.5157894736842106,112.0,0.5894736842105263,2677.0,14.089473684210526,917.0,4.826315789473684,2562.0,13.48421052631579,1164.0,6.126315789473685,291.0,1.5315789473684212,17.0,0.08947368421052632,14,21,22,11.0,18.0,28.0,114,37,34,43,32.45614035087719,29.82456140350877,37.719298245614034,29.0,32.0,53.0,25.43859649122807,28.07017543859649,46.49122807017544,53.0,0.9298245614035088,21.0,0.3684210526315789,550.0,9.649122807017545,189.0,3.3157894736842106,853.0,14.964912280701755,204.0,3.5789473684210527,108.0,1.894736842105263,6.0,0.10526315789473684
St Etienne,Auxerre,1,1,D,1.0,1.0,D,19.0,9.0,6.0,3.0,10.0,16.0,15.0,3.0,0.0,0.0,0.0,0.0,2011,10,01,94,42,54,61.0,42.0,87.0,380,156,116,108,41.05263157894737,30.526315789473685,28.42105263157895,110.0,94.0,176.0,28.94736842105263,24.736842105263158,46.31578947368421,288.0,1.5157894736842106,112.0,0.5894736842105263,2677.0,14.089473684210526,917.0,4.826315789473684,2562.0,13.48421052631579,1164.0,6.126315789473685,291.0,1.5315789473684212,17.0,0.08947368421052632,14,21,22,11.0,18.0,28.0,114,37,34,43,32.45614035087719,29.82456140350877,37.719298245614034,29.0,32.0,53.0,25.43859649122807,28.07017543859649,46.49122807017544,53.0,0.9298245614035088,21.0,0.3684210526315789,550.0,9.649122807017545,189.0,3.3157894736842106,853.0,14.964912280701755,204.0,3.5789473684210527,108.0,1.894736842105263,6.0,0.10526315789473684
Valenciennes,Auxerre,0,0,D,0.0,0.0,D,14.0,6.0,2.0,2.0,15.0,19.0,6.0,6.0,1.0,1.0,0.0,0.0,2009,12,15,39,26,30,30.0,21.0,44.0,190,55,80,55,28.94736842105263,42.10526315789474,28.94736842105263,45.0,67.0,78.0,23.68421052631579,35.26315789473684,41.05263157894737,135.0,1.4210526315789473,51.0,0.5368421052631579,1293.0,13.610526315789473,436.0,4.589473684210526,1481.0,15.589473684210526,570.0,6.0,143.0,1.5052631578947369,5.0,0.05263157894736842,14,21,22,11.0,18.0,28.0,114,37,34,43,32.45614035087719,29.82456140350877,37.719298245614034,29.0,32.0,53.0,25.43859649122807,28.07017543859649,46.49122807017544,53.0,0.9298245614035088,21.0,0.3684210526315789,550.0,9.649122807017545,189.0,3.3157894736842106,853.0,14.964912280701755,204.0,3.5789473684210527,108.0,1.894736842105263,6.0,0.10526315789473684
Valenciennes,Auxerre,1,1,D,0.0,0.0,D,17.0,13.0,4.0,5.0,9.0,13.0,6.0,6.0,0.0,3.0,0.0,0.0,2011,05,15,39,26,30,30.0,21.0,44.0,190,55,80,55,28.94736842105263,42.10526315789474,28.94736842105263,45.0,67.0,78.0,23.68421052631579,35.26315789473684,41.05263157894737,135.0,1.4210526315789473,51.0,0.5368421052631579,1293.0,13.610526315789473,436.0,4.589473684210526,1481.0,15.589473684210526,570.0,6.0,143.0,1.5052631578947369,5.0,0.05263157894736842,14,21,22,11.0,18.0,28.0,114,37,34,43,32.45614035087719,29.82456140350877,37.719298245614034,29.0,32.0,53.0,25.43859649122807,28.07017543859649,46.49122807017544,53.0,0.9298245614035088,21.0,0.3684210526315789,550.0,9.649122807017545,189.0,3.3157894736842106,853.0,14.964912280701755,204.0,3.5789473684210527,108.0,1.894736842105263,6.0,0.10526315789473684
Valenciennes,Auxerre,2,1,H,0.0,1.0,A,19.0,4.0,8.0,1.0,13.0,4.0,9.0,3.0,2.0,0.0,0.0,0.0,2011,11,20,39,26,30,30.0,21.0,44.0,190,55,80,55,28.94736842105263,42.10526315789474,28.94736842105263,45.0,67.0,78.0,23.68421052631579,35.26315789473684,41.05263157894737,135.0,1.4210526315789473,51.0,0.5368421052631579,1293.0,13.610526315789473,436.0,4.589473684210526,1481.0,15.589473684210526,570.0,6.0,143.0,1.5052631578947369,5.0,0.05263157894736842,14,21,22,11.0,18.0,28.0,114,37,34,43,32.45614035087719,29.82456140350877,37.719298245614034,29.0,32.0,53.0,25.43859649122807,28.07017543859649,46.49122807017544,53.0,0.9298245614035088,21.0,0.3684210526315789,550.0,9.649122807017545,189.0,3.3157894736842106,853.0,14.964912280701755,204.0,3.5789473684210527,108.0,1.894736842105263,6.0,0.10526315789473684
Bordeaux,Auxerre,1,2,A,1.0,0.0,H,6.0,11.0,1.0,3.0,16.0,12.0,0.0,7.0,0.0,2.0,0.0,0.0,2010,03,10,92,40,58,78.0,38.0,74.0,380,143,114,123,37.63157894736842,30.0,32.36842105263158,124.0,96.0,160.0,32.63157894736842,25.263157894736842,42.10526315789474,270.0,1.4210526315789473,121.0,0.6368421052631579,2595.0,13.657894736842104,900.0,4.7368421052631575,2617.0,13.773684210526316,1015.0,5.342105263157895,295.0,1.5526315789473684,22.0,0.11578947368421053,14,21,22,11.0,18.0,28.0,114,37,34,43,32.45614035087719,29.82456140350877,37.719298245614034,29.0,32.0,53.0,25.43859649122807,28.07017543859649,46.49122807017544,53.0,0.9298245614035088,21.0,0.3684210526315789,550.0,9.649122807017545,189.0,3.3157894736842106,853.0,14.964912280701755,204.0,3.5789473684210527,108.0,1.894736842105263,6.0,0.10526315789473684
Bordeaux,Auxerre,3,0,H,1.0,0.0,H,11.0,4.0,6.0,0.0,15.0,16.0,5.0,4.0,4.0,4.0,0.0,0.0,2011,02,26,92,40,58,78.0,38.0,74.0,380,143,114,123,37.63157894736842,30.0,32.36842105263158,124.0,96.0,160.0,32.63157894736842,25.263157894736842,42.10526315789474,270.0,1.4210526315789473,121.0,0.6368421052631579,2595.0,13.657894736842104,900.0,4.7368421052631575,2617.0,13.773684210526316,1015.0,5.342105263157895,295.0,1.5526315789473684,22.0,0.11578947368421053,14,21,22,11.0,18.0,28.0,114,37,34,43,32.45614035087719,29.82456140350877,37.719298245614034,29.0,32.0,53.0,25.43859649122807,28.07017543859649,46.49122807017544,53.0,0.9298245614035088,21.0,0.3684210526315789,550.0,9.649122807017545,189.0,3.3157894736842106,853.0,14.964912280701755,204.0,3.5789473684210527,108.0,1.894736842105263,6.0,0.10526315789473684
Bordeaux,Auxerre,1,1,D,1.0,0.0,H,16.0,8.0,4.0,2.0,14.0,16.0,10.0,1.0,1.0,3.0,0.0,0.0,2011,08,20,92,40,58,78.0,38.0,74.0,380,143,114,123,37.63157894736842,30.0,32.36842105263158,124.0,96.0,160.0,32.63157894736842,25.263157894736842,42.10526315789474,270.0,1.4210526315789473,121.0,0.6368421052631579,2595.0,13.657894736842104,900.0,4.7368421052631575,2617.0,13.773684210526316,1015.0,5.342105263157895,295.0,1.5526315789473684,22.0,0.11578947368421053,14,21,22,11.0,18.0,28.0,114,37,34,43,32.45614035087719,29.82456140350877,37.719298245614034,29.0,32.0,53.0,25.43859649122807,28.07017543859649,46.49122807017544,53.0,0.9298245614035088,21.0,0.3684210526315789,550.0,9.649122807017545,189.0,3.3157894736842106,853.0,14.964912280701755,204.0,3.5789473684210527,108.0,1.894736842105263,6.0,0.10526315789473684
Lille,Auxerre,1,2,A,1.0,1.0,D,14.0,10.0,5.0,5.0,13.0,30.0,4.0,2.0,3.0,6.0,0.0,0.0,2010,02,28,107,36,47,78.0,30.0,82.0,380,175,102,103,46.05263157894737,26.842105263157894,27.105263157894736,130.0,79.0,171.0,34.21052631578947,20.789473684210527,45.0,326.0,1.7157894736842105,137.0,0.7210526315789474,2815.0,14.81578947368421,987.0,5.1947368421052635,2572.0,13.536842105263158,1105.0,5.815789473684211,275.0,1.4473684210526316,13.0,0.06842105263157895,14,21,22,11.0,18.0,28.0,114,37,34,43,32.45614035087719,29.82456140350877,37.719298245614034,29.0,32.0,53.0,25.43859649122807,28.07017543859649,46.49122807017544,53.0,0.9298245614035088,21.0,0.3684210526315789,550.0,9.649122807017545,189.0,3.3157894736842106,853.0,14.964912280701755,204.0,3.5789473684210527,108.0,1.894736842105263,6.0,0.10526315789473684
Lille,Auxerre,1,0,H,0.0,0.0,D,11.0,8.0,1.0,2.0,13.0,15.0,6.0,3.0,2.0,2.0,0.0,0.0,2010,09,19,107,36,47,78.0,30.0,82.0,380,175,102,103,46.05263157894737,26.842105263157894,27.105263157894736,130.0,79.0,171.0,34.21052631578947,20.789473684210527,45.0,326.0,1.7157894736842105,137.0,0.7210526315789474,2815.0,14.81578947368421,987.0,5.1947368421052635,2572.0,13.536842105263158,1105.0,5.815789473684211,275.0,1.4473684210526316,13.0,0.06842105263157895,14,21,22,11.0,18.0,28.0,114,37,34,43,32.45614035087719,29.82456140350877,37.719298245614034,29.0,32.0,53.0,25.43859649122807,28.07017543859649,46.49122807017544,53.0,0.9298245614035088,21.0,0.3684210526315789,550.0,9.649122807017545,189.0,3.3157894736842106,853.0,14.964912280701755,204.0,3.5789473684210527,108.0,1.894736842105263,6.0,0.10526315789473684
Lille,Auxerre,2,2,D,1.0,0.0,H,12.0,6.0,3.0,3.0,9.0,24.0,2.0,3.0,1.0,4.0,1.0,1.0,2012,03,03,107,36,47,78.0,30.0,82.0,380,175,102,103,46.05263157894737,26.842105263157894,27.105263157894736,130.0,79.0,171.0,34.21052631578947,20.789473684210527,45.0,326.0,1.7157894736842105,137.0,0.7210526315789474,2815.0,14.81578947368421,987.0,5.1947368421052635,2572.0,13.536842105263158,1105.0,5.815789473684211,275.0,1.4473684210526316,13.0,0.06842105263157895,14,21,22,11.0,18.0,28.0,114,37,34,43,32.45614035087719,29.82456140350877,37.719298245614034,29.0,32.0,53.0,25.43859649122807,28.07017543859649,46.49122807017544,53.0,0.9298245614035088,21.0,0.3684210526315789,550.0,9.649122807017545,189.0,3.3157894736842106,853.0,14.964912280701755,204.0,3.5789473684210527,108.0,1.894736842105263,6.0,0.10526315789473684
